incnum,dtreported,stnum,stname1,stname2,loctype,ra,offensecode,offense,X,Y,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
13016424,04/27/2013 10:06:26 PM,2XX,CEDAR ST,,S,88,220,BURGLARY/BREAKING AND ENTERING,-71.10966,42.39616,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
6015902,05/14/2006 01:24:00 AM,2XX,SCHOOL ST,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09529,42.39206,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
13000820,01/06/2013 04:41:00 PM,2XX,ELM ST,,B,106,23F,THEFT FROM MOTOR VEHICLE,-71.12161,42.39505,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
15007695,02/19/2015 12:23:18 PM,2XX,ELM ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.12161,42.39505,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
5003924,02/03/2005 11:47:00 PM,2XX,HIGHLAND AVE,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.10952,42.39098,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
8029494,08/21/2008 09:38:00 PM,2XX,HIGHLAND AVE,,S,70,220,BURGLARY/BREAKING AND ENTERING,-71.10952,42.39098,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
8002832,01/24/2008 07:02:00 PM,2XX,SUMMER ST,,S,72,220,BURGLARY/BREAKING AND ENTERING,-71.11232,42.38965,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
6003453,01/31/2006 11:56:00 AM,2XX,BROADWAY,,,NA,120,ROBBERY,-71.08991,42.39033,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
7003254,01/29/2007 07:05:00 PM,2XX,ELM ST,,S,NA,120,ROBBERY,-71.12194,42.39527,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
12044242,11/02/2012 10:04:00 AM,2XX,POWDER HOUSE BLVD,,S,127,23F,THEFT FROM MOTOR VEHICLE,-71.12977,42.40709,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
8019297,06/07/2008 03:35:00 PM,2XX,BEACON ST,,S,82,23F,THEFT FROM MOTOR VEHICLE,-71.11074,42.38188,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
5023064,07/21/2005 08:09:00 AM,2XX,BEACON ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.11074,42.38188,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
16025066,05/04/2016 11:13:17 AM,2XX,BEACON ST,,S,82,23F,THEFT FROM MOTOR VEHICLE,-71.11074,42.38188,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
7010221,03/26/2007 11:13:00 PM,2XX,BEACON ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.11074,42.38188,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
10024459,07/21/2010 05:35:00 PM,2XX,BEACON ST,,S,82,23F,THEFT FROM MOTOR VEHICLE,-71.11074,42.38188,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
5003469,01/31/2005 02:00:00 PM,2XX,HIGHLAND AVE,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.10965,42.39104,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
11000865,01/10/2011 07:13:00 AM,2XX,ELM ST,,B,106,220,BURGLARY/BREAKING AND ENTERING,-71.12197,42.39532,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
6034433,10/01/2006 11:58:00 AM,2XX,ELM ST,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.12197,42.39532,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
10033348,10/01/2010 09:12:00 PM,2XX,HIGHLAND AVE,,S,73,220,BURGLARY/BREAKING AND ENTERING,-71.10977,42.39096,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
8019038,06/05/2008 05:00:00 PM,2XX,HIGHLAND AVE,,S,73,23F,THEFT FROM MOTOR VEHICLE,-71.10977,42.39096,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
9024546,07/05/2009 06:21:00 PM,2XX,POWDER HOUSE BLVD,,S,127,220,BURGLARY/BREAKING AND ENTERING,-71.12985,42.40712,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
12010067,03/18/2012 02:27:00 PM,2XX,ELM ST,,S,106,240,MOTOR VEHICLE THEFT,-71.12174,42.39523,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
9040550,11/01/2009 02:02:00 AM,2XX,HIGHLAND AVE,,S,70,23F,THEFT FROM MOTOR VEHICLE,-71.10977,42.39109,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
5016811,05/31/2005 02:08:00 PM,2XX,PEARL ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09475,42.38790,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
5016840,05/31/2005 06:37:00 PM,2XX,PEARL ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09475,42.38790,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
10032756,09/27/2010 07:54:00 AM,2XX,PEARL ST,,S,42,23F,THEFT FROM MOTOR VEHICLE,-71.09475,42.38790,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
5004269,02/06/2005 10:36:00 PM,2XX,POWDER HOUSE BLVD,,,NA,240,MOTOR VEHICLE THEFT,-71.12992,42.40728,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
9042116,11/14/2009 09:17:00 AM,2XX,WASHINGTON ST,,B,24,220,BURGLARY/BREAKING AND ENTERING,-71.09393,42.37963,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
5036028,11/02/2005 07:13:00 AM,2XX,WASHINGTON ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09393,42.37963,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
11029092,09/05/2011 12:59:00 PM,2XX,BROADWAY,,S,8,220,BURGLARY/BREAKING AND ENTERING,-71.09014,42.39044,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
12029944,07/30/2012 02:59:00 PM,2XX,BROADWAY,,S,8,240,MOTOR VEHICLE THEFT,-71.09014,42.39044,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
15024808,05/29/2015 06:01:51 PM,2XX,ELM ST,,S,106,220,BURGLARY/BREAKING AND ENTERING,-71.12200,42.39536,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
13022011,06/07/2013 02:00:21 PM,2XX,HIGHLAND AVE,,S,73,220,BURGLARY/BREAKING AND ENTERING,-71.10992,42.39103,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
7003964,02/04/2007 10:07:00 PM,2XX,HIGHLAND AVE,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.10992,42.39103,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
13025861,07/07/2013 12:08:47 PM,2XX,ELM ST,,S,106,220,BURGLARY/BREAKING AND ENTERING,-71.12181,42.39533,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
13045634,12/12/2013 02:05:07 PM,2XX,ELM ST,,S,106,220,BURGLARY/BREAKING AND ENTERING,-71.12181,42.39533,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
8018561,06/02/2008 01:17:00 PM,2XX,HIGHLAND AVE,,S,70,23F,THEFT FROM MOTOR VEHICLE,-71.10990,42.39115,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
7002041,01/18/2007 09:29:00 PM,2XX,PEARL ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.09522,42.38805,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
5036982,11/09/2005 07:24:00 PM,2XX,PEARL ST,,,NA,240,MOTOR VEHICLE THEFT,-71.09522,42.38805,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
6037793,10/29/2006 08:18:00 PM,2XX,PEARL ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.09522,42.38805,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
8035884,10/06/2008 06:49:00 AM,2XX,POWDER HOUSE BLVD,,S,127,23F,THEFT FROM MOTOR VEHICLE,-71.13000,42.40731,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
16017177,03/27/2016 02:27:33 PM,2XX,NORTH ST,,S,132,220,BURGLARY/BREAKING AND ENTERING,-71.13088,42.40658,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
11033418,10/08/2011 05:14:00 PM,2XX,NORTH ST,,S,132,220,BURGLARY/BREAKING AND ENTERING,-71.13088,42.40658,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
7031690,08/29/2007 10:11:00 AM,XX,ADRIAN ST,,S,58,23F,THEFT FROM MOTOR VEHICLE,-71.09848,42.37748,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
6029551,08/25/2006 05:50:00 PM,XX,ALLEN ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.09322,42.37824,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
5026782,08/19/2005 10:22:00 AM,XX,ALSTON ST,,,NA,240,MOTOR VEHICLE THEFT,-71.08984,42.38199,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
14044155,12/14/2014 02:01:59 PM,XX,APPLETON ST,,S,89,23F,THEFT FROM MOTOR VEHICLE,-71.11687,42.39697,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
12004416,02/05/2012 04:28:00 PM,XX,APPLETON ST,,S,89,120,ROBBERY,-71.11687,42.39697,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
12004416,02/05/2012 04:28:00 PM,XX,APPLETON ST,,S,89,220,BURGLARY/BREAKING AND ENTERING,-71.11687,42.39697,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
11044589,12/24/2011 08:31:00 AM,XX,ARLINGTON ST,,B,11,23F,THEFT FROM MOTOR VEHICLE,-71.08239,42.38613,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
5014911,05/15/2005 01:19:00 PM,XX,ARLINGTON ST,,,NA,240,MOTOR VEHICLE THEFT,-71.08239,42.38613,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
10035959,10/25/2010 03:07:00 PM,XX,ASH AVE,,S,33,220,BURGLARY/BREAKING AND ENTERING,-71.09563,42.39832,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
5023329,07/23/2005 09:14:00 AM,XX,ATHERTON ST,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.10733,42.38455,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
12029734,07/29/2012 07:53:00 AM,XX,ATHERTON ST,,S,79,23F,THEFT FROM MOTOR VEHICLE,-71.10733,42.38455,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
9011473,04/02/2009 10:14:00 PM,XX,BAILEY RD,,S,32,220,BURGLARY/BREAKING AND ENTERING,-71.08688,42.39493,25,017,350103,1400000US25017350103,25017350103,3501.03,CT,891195,227873
10018948,06/07/2010 08:08:00 PM,XX,BANKS ST,,S,100,23F,THEFT FROM MOTOR VEHICLE,-71.11784,42.39122,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
7020654,06/11/2007 09:22:00 AM,XX,BARTON ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.13044,42.40575,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
8029117,08/18/2008 10:11:00 PM,XX,BAY STATE AVE,,S,86,240,MOTOR VEHICLE THEFT,-71.11494,42.39986,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
10035503,10/21/2010 11:02:00 AM,XX,BEACON ST,,S,60,23F,THEFT FROM MOTOR VEHICLE,-71.10251,42.37518,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
12038120,09/20/2012 11:28:00 PM,XX,BEACON ST,,S,60,23F,THEFT FROM MOTOR VEHICLE,-71.10251,42.37518,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
6019986,06/15/2006 08:08:00 AM,XX,BEACON ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.10251,42.37518,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
8037829,10/20/2008 04:21:00 PM,XX,BEACON ST,,S,60,23F,THEFT FROM MOTOR VEHICLE,-71.10251,42.37518,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
8002265,01/19/2008 02:12:00 PM,XX,BEACON ST,,S,60,23F,THEFT FROM MOTOR VEHICLE,-71.10251,42.37518,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
7002840,01/26/2007 08:54:00 AM,XX,BEACON ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.10251,42.37518,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
7035744,09/27/2007 07:31:00 AM,XX,BEACON ST,,S,60,23F,THEFT FROM MOTOR VEHICLE,-71.10251,42.37518,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
7040690,11/03/2007 05:51:00 PM,XX,BEACON ST,,S,60,23F,THEFT FROM MOTOR VEHICLE,-71.10251,42.37518,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
6019977,06/15/2006 04:09:00 AM,XX,BEACON ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.10251,42.37518,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
7003134,01/28/2007 08:22:00 PM,XX,BELKNAP ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.12987,42.40539,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
16066925,10/21/2016 04:38:41 PM,XX,BOSTON AV,,S,91,240,MOTOR VEHICLE THEFT,-71.11082,42.39532,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
16048456,08/07/2016 01:45:58 PM,XX,BOSTON ST,,S,23,240,MOTOR VEHICLE THEFT,-71.09101,42.38126,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
16047332,08/02/2016 09:05:58 AM,XX,BOSTON ST,,S,23,23F,THEFT FROM MOTOR VEHICLE,-71.09101,42.38126,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
10001211,01/12/2010 09:39:00 PM,XX,BOSTON ST,,S,23,220,BURGLARY/BREAKING AND ENTERING,-71.09101,42.38126,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
14022713,07/11/2014 01:19:50 PM,XX,BOW ST,,B,62,23F,THEFT FROM MOTOR VEHICLE,-71.09730,42.38129,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
13028590,07/28/2013 02:51:41 PM,XX,BOWDOIN ST,,S,57,23F,THEFT FROM MOTOR VEHICLE,-71.10090,42.37870,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
8046871,12/28/2008 08:53:00 PM,XX,BROMFIELD RD,,S,101,240,MOTOR VEHICLE THEFT,-71.11601,42.40198,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
10020483,06/19/2010 08:29:00 PM,XX,BROMFIELD RD,,S,101,23F,THEFT FROM MOTOR VEHICLE,-71.11601,42.40198,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
10003020,01/29/2010 05:10:00 PM,XX,BROWNING RD,,S,39,220,BURGLARY/BREAKING AND ENTERING,-71.09811,42.39408,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
15035768,07/25/2015 12:15:05 AM,XX,BURNHAM ST,,S,111,220,BURGLARY/BREAKING AND ENTERING,-71.12140,42.40170,25,017,350600,1400000US25017350600,25017350600,3506,CT,516247,0
6032164,09/14/2006 12:03:00 PM,XX,CAMBRIA ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.10462,42.38755,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
8000690,01/07/2008 06:33:00 AM,XX,CAMBRIA ST,,S,75,220,BURGLARY/BREAKING AND ENTERING,-71.10462,42.38755,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
9043668,11/27/2009 09:08:00 PM,XX,CANAL LA,,S,34,120,ROBBERY,-71.09376,42.39667,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
7016824,05/16/2007 02:26:00 PM,XX,CANAL LA,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09376,42.39667,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
5015088,05/16/2005 07:12:00 PM,XX,CENTURY ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09708,42.39690,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
8022993,07/04/2008 11:39:00 PM,XX,CHERRY ST,,S,76,220,BURGLARY/BREAKING AND ENTERING,-71.11550,42.39053,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
14038875,11/04/2014 10:24:38 AM,XX,CLARK ST,,S,57,23F,THEFT FROM MOTOR VEHICLE,-71.09680,42.37786,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
16046439,07/29/2016 03:26:21 PM,XX,CLEVELAND ST,,S,79,23F,THEFT FROM MOTOR VEHICLE,-71.10635,42.38495,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
15042819,08/29/2015 01:31:07 PM,XX,CLYDE ST,,S,68,240,MOTOR VEHICLE THEFT,-71.10926,42.39475,25,017,350300,1400000US25017350300,25017350300,3503,CT,398110,0
8009539,03/21/2008 01:45:00 PM,XX,COLLEGE HILL RD,,S,126,23F,THEFT FROM MOTOR VEHICLE,-71.12850,42.40855,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
9017504,05/17/2009 08:38:00 AM,XX,CURTIS ST,,S,121,220,BURGLARY/BREAKING AND ENTERING,-71.12663,42.40415,25,017,350600,1400000US25017350600,25017350600,3506,CT,516247,0
15030296,06/28/2015 01:06:14 AM,XX,DAY ST,,S,108,23F,THEFT FROM MOTOR VEHICLE,-71.12460,42.39507,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
9040884,11/04/2009 06:33:00 AM,XX,ELM PL,,S,79,23F,THEFT FROM MOTOR VEHICLE,-71.10777,42.38542,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
8015663,05/10/2008 04:40:00 PM,XX,ELM ST,,S,76,23F,THEFT FROM MOTOR VEHICLE,-71.11424,42.38668,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
13026000,07/08/2013 01:14:29 PM,XX,ENDICOTT AVE,,S,130,23F,THEFT FROM MOTOR VEHICLE,-71.12973,42.40385,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
6038964,11/09/2006 01:45:00 AM,XX,ENDICOTT AVE,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.12973,42.40385,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
6043471,12/17/2006 11:54:00 PM,XX,FENWICK ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.09521,42.39480,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
11006465,02/17/2011 06:27:00 AM,XX,FENWICK ST,,S,36,23F,THEFT FROM MOTOR VEHICLE,-71.09521,42.39480,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
9007743,03/03/2009 01:11:00 PM,XX,FENWICK ST,,S,36,220,BURGLARY/BREAKING AND ENTERING,-71.09521,42.39480,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
8034565,09/26/2008 05:27:00 PM,XX,FENWICK ST,,S,36,220,BURGLARY/BREAKING AND ENTERING,-71.09521,42.39480,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
7017233,05/19/2007 04:40:00 PM,XX,FLINT ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08610,42.38415,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
10041149,12/15/2010 12:43:00 AM,XX,FLORENCE ST,,S,15,220,BURGLARY/BREAKING AND ENTERING,-71.08307,42.38299,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
8040049,11/05/2008 03:18:00 PM,XX,FLORENCE ST,,S,15,23F,THEFT FROM MOTOR VEHICLE,-71.08307,42.38299,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
6035178,10/07/2006 10:11:00 AM,XX,FLORENCE ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.08307,42.38299,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
16010156,02/22/2016 01:23:24 PM,XX,FLORENCE ST,,S,15,23F,THEFT FROM MOTOR VEHICLE,-71.08307,42.38299,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
8022566,07/01/2008 10:19:00 PM,XX,FRANKLIN ST,,S,11,23F,THEFT FROM MOTOR VEHICLE,-71.08363,42.38547,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
8033551,09/19/2008 12:06:00 PM,XX,GRANITE ST,,S,49,23F,THEFT FROM MOTOR VEHICLE,-71.10297,42.38305,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
8041053,11/12/2008 05:59:00 PM,XX,GRANITE ST,,S,49,220,BURGLARY/BREAKING AND ENTERING,-71.10297,42.38305,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
13028386,07/26/2013 10:57:19 PM,XX,GRANITE ST,,S,49,220,BURGLARY/BREAKING AND ENTERING,-71.10297,42.38305,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
6016024,05/15/2006 10:10:00 AM,XX,GRANT ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.09062,42.39239,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
10027884,08/18/2010 03:52:00 PM,XX,GRANT ST,,S,37,220,BURGLARY/BREAKING AND ENTERING,-71.09062,42.39239,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
7000424,01/04/2007 04:27:00 PM,XX,HALL ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.11351,42.39137,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
10034857,10/15/2010 09:05:00 AM,XX,HAWTHORNE ST,,S,95,23F,THEFT FROM MOTOR VEHICLE,-71.11813,42.39402,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
17046607,07/31/2017 10:28:07 AM,XX,HIGHLAND AV,,S,48,220,BURGLARY/BREAKING AND ENTERING,-71.09364,42.38527,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
8025632,07/24/2008 02:01:00 AM,XX,HIGHLAND AVE,,S,17,240,MOTOR VEHICLE THEFT,-71.09412,42.38519,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
6031927,09/12/2006 02:32:00 PM,XX,HIGHLAND AVE,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09412,42.38519,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
8019467,06/08/2008 07:09:00 PM,XX,HIGHLAND AVE,,S,17,23F,THEFT FROM MOTOR VEHICLE,-71.09412,42.38519,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
16008344,02/13/2016 02:18:24 PM,XX,ILLINOIS AVE,,S,6,220,BURGLARY/BREAKING AND ENTERING,-71.08299,42.38789,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
6025410,07/24/2006 08:06:00 PM,XX,ILLINOIS AVE,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08299,42.38789,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
15037993,08/05/2015 01:36:37 PM,XX,INDIANA AVE,,S,7,23F,THEFT FROM MOTOR VEHICLE,-71.08235,42.38763,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
9021519,06/14/2009 10:24:00 AM,XX,INDIANA AVE,,S,7,23F,THEFT FROM MOTOR VEHICLE,-71.08235,42.38763,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
11042916,12/13/2011 10:46:00 AM,XX,IRVING ST,,S,112,23F,THEFT FROM MOTOR VEHICLE,-71.12339,42.39920,25,017,350500,1400000US25017350500,25017350500,3505,CT,225395,0
11039858,11/21/2011 04:10:00 PM,XX,IRVING ST,,S,112,23F,THEFT FROM MOTOR VEHICLE,-71.12339,42.39920,25,017,350500,1400000US25017350500,25017350500,3505,CT,225395,0
8034400,09/25/2008 03:42:00 PM,XX,JAQUES ST,,S,35,220,BURGLARY/BREAKING AND ENTERING,-71.09028,42.39311,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
15049775,10/08/2015 03:41:17 PM,XX,JAQUES ST,,S,35,220,BURGLARY/BREAKING AND ENTERING,-71.09028,42.39311,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
12026491,07/09/2012 04:30:00 PM,XX,JAQUES ST,,S,35,240,MOTOR VEHICLE THEFT,-71.09028,42.39311,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
9025115,07/09/2009 09:43:00 PM,XX,KENSINGTON AVE,,S,5,220,BURGLARY/BREAKING AND ENTERING,-71.08674,42.38996,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
7032372,09/03/2007 10:56:00 AM,XX,KENSINGTON AVE,,S,5,240,MOTOR VEHICLE THEFT,-71.08674,42.38996,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
9008883,03/12/2009 11:21:00 AM,XX,KINGSTON ST,,S,108,220,BURGLARY/BREAKING AND ENTERING,-71.12616,42.39713,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
10025007,07/26/2010 05:29:00 PM,XX,KNAPP ST,,S,49,23F,THEFT FROM MOTOR VEHICLE,-71.10200,42.38271,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
15050743,10/14/2015 04:52:55 PM,XX,LAKE STREET,,S,55,220,BURGLARY/BREAKING AND ENTERING,-71.09936,42.38021,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
11019692,06/18/2011 11:20:00 AM,XX,LAUREL ST,,S,49,23F,THEFT FROM MOTOR VEHICLE,-71.10468,42.38395,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
13040160,10/25/2013 08:15:37 AM,XX,LAUREL ST,,S,49,23F,THEFT FROM MOTOR VEHICLE,-71.10468,42.38395,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
15016610,04/15/2015 07:51:02 AM,XX,LEONARD ST,,S,111,23F,THEFT FROM MOTOR VEHICLE,-71.12032,42.40178,25,017,350600,1400000US25017350600,25017350600,3506,CT,516247,0
6029045,08/21/2006 09:32:00 PM,XX,LEWIS ST,,S,NA,120,ROBBERY,-71.10263,42.37774,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
15008351,02/23/2015 02:17:17 PM,XX,LINDEN AVE,,S,76,23F,THEFT FROM MOTOR VEHICLE,-71.11363,42.38838,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
11020789,06/27/2011 10:00:00 PM,XX,LINDEN AVE,,S,76,220,BURGLARY/BREAKING AND ENTERING,-71.11363,42.38838,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
