incnum,dtreported,stnum,stname1,stname2,loctype,ra,offensecode,offense,X,Y
10037931,11/13/2010 11:08:00 AM,24XX,MARSHALL ST,,S,40,23F,THEFT FROM MOTOR VEHICLE,-71.0932009,42.391428
10042194,12/24/2010 03:41:00 PM,24.XX,MARSHALL ST,,S,40,23F,THEFT FROM MOTOR VEHICLE,-71.0932009,42.391428
14003366,01/30/2014 03:07:55 PM,2XX,ELM ST,,S,107,220,BURGLARY/BREAKING AND ENTERING,-71.121827,42.395115
8009905,03/24/2008 03:23:00 PM,2XX,ELM ST,,S,107,23F,THEFT FROM MOTOR VEHICLE,-71.121827,42.395115
8016870,05/20/2008 09:50:00 AM,2XX,HIGHLAND AVE,,S,73,23F,THEFT FROM MOTOR VEHICLE,-71.109427,42.390811
12001105,01/10/2012 12:54:00 PM,2XX,PEARL ST,,S,42,220,BURGLARY/BREAKING AND ENTERING,-71.094812,42.387801
17040209,07/03/2017 05:36:08 PM,2XX,PEARL ST,,S,42,220,BURGLARY/BREAKING AND ENTERING,-71.094812,42.387801
10018776,06/06/2010 05:02:00 PM,2XX,PEARL ST,,S,42,220,BURGLARY/BREAKING AND ENTERING,-71.094812,42.387801
5007999,03/14/2005 05:58:00 AM,2XX,PEARL ST,,,NA,240,MOTOR VEHICLE THEFT,-71.094812,42.387801
12001103,01/10/2012 12:38:00 PM,2XX,PEARL ST,,S,42,220,BURGLARY/BREAKING AND ENTERING,-71.094812,42.387801
8021510,06/23/2008 08:52:00 PM,2XX,PEARL ST,,S,42,23F,THEFT FROM MOTOR VEHICLE,-71.094812,42.387801
9040036,10/28/2009 02:08:00 PM,24XX,ELM ST,,S,107,220,BURGLARY/BREAKING AND ENTERING,-71.121875,42.395182
10020195,06/17/2010 06:38:00 PM,24XX,ELM ST,,S,107,220,BURGLARY/BREAKING AND ENTERING,-71.121875,42.395182
7043322,11/27/2007 02:18:00 PM,2XX,POWDER HOUSE BLVD,,S,127,23F,THEFT FROM MOTOR VEHICLE,-71.12968,42.407179
11022946,07/16/2011 09:53:00 AM,2XX,SUMMER ST,,S,72,240,MOTOR VEHICLE THEFT,-71.112185,42.389561
11022943,07/16/2011 09:05:00 AM,2XX,SUMMER ST,,S,72,23F,THEFT FROM MOTOR VEHICLE,-71.112185,42.389561
5021957,07/12/2005 03:11:00 AM,2XX,WASHINGTON ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09368,42.379613
10038571,11/18/2010 08:24:00 PM,2XX,CEDAR ST,,S,88,220,BURGLARY/BREAKING AND ENTERING,-71.10966,42.396164
7034091,09/15/2007 10:36:00 PM,2XX,CEDAR ST,,S,88,120,ROBBERY,-71.10966,42.396164
13016424,04/27/2013 10:06:26 PM,2XX,CEDAR ST,,S,88,220,BURGLARY/BREAKING AND ENTERING,-71.10966,42.396164
6015902,05/14/2006 01:24:00 AM,2XX,SCHOOL ST,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.095292,42.392056
13000820,01/06/2013 04:41:00 PM,2XX,ELM ST,,B,106,23F,THEFT FROM MOTOR VEHICLE,-71.121609,42.395048
15007695,02/19/2015 12:23:18 PM,2XX,ELM ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.121609,42.395048
5003924,02/03/2005 11:47:00 PM,2XX,HIGHLAND AVE,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.10952,42.390981
8029494,08/21/2008 09:38:00 PM,2XX,HIGHLAND AVE,,S,70,220,BURGLARY/BREAKING AND ENTERING,-71.10952,42.390981
8002832,01/24/2008 07:02:00 PM,2XX,SUMMER ST,,S,72,220,BURGLARY/BREAKING AND ENTERING,-71.11232,42.389654
6003453,01/31/2006 11:56:00 AM,2XX,BROADWAY,,,NA,120,ROBBERY,-71.089906,42.390331
7003254,01/29/2007 07:05:00 PM,2XX,ELM ST,,S,NA,120,ROBBERY,-71.121943,42.395275
12044242,11/02/2012 10:04:00 AM,2XX,POWDER HOUSE BLVD,,S,127,23F,THEFT FROM MOTOR VEHICLE,-71.129774,42.407092
8019297,06/07/2008 03:35:00 PM,2XX,BEACON ST,,S,82,23F,THEFT FROM MOTOR VEHICLE,-71.110741,42.381881
5023064,07/21/2005 08:09:00 AM,2XX,BEACON ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.110741,42.381881
16025066,05/04/2016 11:13:17 AM,2XX,BEACON ST,,S,82,23F,THEFT FROM MOTOR VEHICLE,-71.110741,42.381881
7010221,03/26/2007 11:13:00 PM,2XX,BEACON ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.110741,42.381881
10024459,07/21/2010 05:35:00 PM,2XX,BEACON ST,,S,82,23F,THEFT FROM MOTOR VEHICLE,-71.110741,42.381881
5003469,01/31/2005 02:00:00 PM,2XX,HIGHLAND AVE,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.109646,42.391036
11000865,01/10/2011 07:13:00 AM,2XX,ELM ST,,B,106,220,BURGLARY/BREAKING AND ENTERING,-71.12197,42.395316
6034433,10/01/2006 11:58:00 AM,2XX,ELM ST,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.12197,42.395316
10033348,10/01/2010 09:12:00 PM,2XX,HIGHLAND AVE,,S,73,220,BURGLARY/BREAKING AND ENTERING,-71.109773,42.390964
8019038,06/05/2008 05:00:00 PM,2XX,HIGHLAND AVE,,S,73,23F,THEFT FROM MOTOR VEHICLE,-71.109773,42.390964
9024546,07/05/2009 06:21:00 PM,2XX,POWDER HOUSE BLVD,,S,127,220,BURGLARY/BREAKING AND ENTERING,-71.129851,42.407124
12010067,03/18/2012 02:27:00 PM,2XX,ELM ST,,S,106,240,MOTOR VEHICLE THEFT,-71.121744,42.395234
9040550,11/01/2009 02:02:00 AM,2XX,HIGHLAND AVE,,S,70,23F,THEFT FROM MOTOR VEHICLE,-71.109772,42.391091
5016811,05/31/2005 02:08:00 PM,2XX,PEARL ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.094754,42.387902
5016840,05/31/2005 06:37:00 PM,2XX,PEARL ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.094754,42.387902
10032756,09/27/2010 07:54:00 AM,2XX,PEARL ST,,S,42,23F,THEFT FROM MOTOR VEHICLE,-71.094754,42.387902
5004269,02/06/2005 10:36:00 PM,2XX,POWDER HOUSE BLVD,,,NA,240,MOTOR VEHICLE THEFT,-71.12992,42.407279
9042116,11/14/2009 09:17:00 AM,2XX,WASHINGTON ST,,B,24,220,BURGLARY/BREAKING AND ENTERING,-71.093931,42.379632
5036028,11/02/2005 07:13:00 AM,2XX,WASHINGTON ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.093931,42.379632
11029092,09/05/2011 12:59:00 PM,2XX,BROADWAY,,S,8,220,BURGLARY/BREAKING AND ENTERING,-71.090138,42.390443
12029944,07/30/2012 02:59:00 PM,2XX,BROADWAY,,S,8,240,MOTOR VEHICLE THEFT,-71.090138,42.390443
15024808,05/29/2015 06:01:51 PM,2XX,ELM ST,,S,106,220,BURGLARY/BREAKING AND ENTERING,-71.121996,42.395361
13022011,06/07/2013 02:00:21 PM,2XX,HIGHLAND AVE,,S,73,220,BURGLARY/BREAKING AND ENTERING,-71.109924,42.39103
7003964,02/04/2007 10:07:00 PM,2XX,HIGHLAND AVE,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.109924,42.39103
13025861,07/07/2013 12:08:47 PM,2XX,ELM ST,,S,106,220,BURGLARY/BREAKING AND ENTERING,-71.121812,42.395327
13045634,12/12/2013 02:05:07 PM,2XX,ELM ST,,S,106,220,BURGLARY/BREAKING AND ENTERING,-71.121812,42.395327
8018561,06/02/2008 01:17:00 PM,2XX,HIGHLAND AVE,,S,70,23F,THEFT FROM MOTOR VEHICLE,-71.109898,42.391146
7002041,01/18/2007 09:29:00 PM,2XX,PEARL ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.095218,42.388049
5036982,11/09/2005 07:24:00 PM,2XX,PEARL ST,,,NA,240,MOTOR VEHICLE THEFT,-71.095218,42.388049
6037793,10/29/2006 08:18:00 PM,2XX,PEARL ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.095218,42.388049
8035884,10/06/2008 06:49:00 AM,2XX,POWDER HOUSE BLVD,,S,127,23F,THEFT FROM MOTOR VEHICLE,-71.13,42.407312
16017177,03/27/2016 02:27:33 PM,2XX,NORTH ST,,S,132,220,BURGLARY/BREAKING AND ENTERING,-71.130879,42.406584
11033418,10/08/2011 05:14:00 PM,2XX,NORTH ST,,S,132,220,BURGLARY/BREAKING AND ENTERING,-71.130879,42.406584
7031690,08/29/2007 10:11:00 AM,XX,ADRIAN ST,,S,58,23F,THEFT FROM MOTOR VEHICLE,-71.098479,42.377481
6029551,08/25/2006 05:50:00 PM,XX,ALLEN ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.093217,42.378241
5026782,08/19/2005 10:22:00 AM,XX,ALSTON ST,,,NA,240,MOTOR VEHICLE THEFT,-71.089844,42.381994
14044155,12/14/2014 02:01:59 PM,XX,APPLETON ST,,S,89,23F,THEFT FROM MOTOR VEHICLE,-71.116868,42.396972
12004416,02/05/2012 04:28:00 PM,XX,APPLETON ST,,S,89,120,ROBBERY,-71.116868,42.396972
12004416,02/05/2012 04:28:00 PM,XX,APPLETON ST,,S,89,220,BURGLARY/BREAKING AND ENTERING,-71.116868,42.396972
11044589,12/24/2011 08:31:00 AM,XX,ARLINGTON ST,,B,11,23F,THEFT FROM MOTOR VEHICLE,-71.082394,42.386132
5014911,05/15/2005 01:19:00 PM,XX,ARLINGTON ST,,,NA,240,MOTOR VEHICLE THEFT,-71.082394,42.386132
10035959,10/25/2010 03:07:00 PM,XX,ASH AVE,,S,33,220,BURGLARY/BREAKING AND ENTERING,-71.095626,42.398321
5023329,07/23/2005 09:14:00 AM,XX,ATHERTON ST,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.107334,42.384551
12029734,07/29/2012 07:53:00 AM,XX,ATHERTON ST,,S,79,23F,THEFT FROM MOTOR VEHICLE,-71.107334,42.384551
9011473,04/02/2009 10:14:00 PM,XX,BAILEY RD,,S,32,220,BURGLARY/BREAKING AND ENTERING,-71.086884,42.394934
10018948,06/07/2010 08:08:00 PM,XX,BANKS ST,,S,100,23F,THEFT FROM MOTOR VEHICLE,-71.117839,42.391222
7020654,06/11/2007 09:22:00 AM,XX,BARTON ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.130443,42.405749
8029117,08/18/2008 10:11:00 PM,XX,BAY STATE AVE,,S,86,240,MOTOR VEHICLE THEFT,-71.114944,42.399859
10035503,10/21/2010 11:02:00 AM,XX,BEACON ST,,S,60,23F,THEFT FROM MOTOR VEHICLE,-71.102507,42.37518
12038120,09/20/2012 11:28:00 PM,XX,BEACON ST,,S,60,23F,THEFT FROM MOTOR VEHICLE,-71.102507,42.37518
6019986,06/15/2006 08:08:00 AM,XX,BEACON ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.102507,42.37518
8037829,10/20/2008 04:21:00 PM,XX,BEACON ST,,S,60,23F,THEFT FROM MOTOR VEHICLE,-71.102507,42.37518
8002265,01/19/2008 02:12:00 PM,XX,BEACON ST,,S,60,23F,THEFT FROM MOTOR VEHICLE,-71.102507,42.37518
7002840,01/26/2007 08:54:00 AM,XX,BEACON ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.102507,42.37518
7035744,09/27/2007 07:31:00 AM,XX,BEACON ST,,S,60,23F,THEFT FROM MOTOR VEHICLE,-71.102507,42.37518
7040690,11/03/2007 05:51:00 PM,XX,BEACON ST,,S,60,23F,THEFT FROM MOTOR VEHICLE,-71.102507,42.37518
6019977,06/15/2006 04:09:00 AM,XX,BEACON ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.102507,42.37518
7003134,01/28/2007 08:22:00 PM,XX,BELKNAP ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.12987,42.405393
16066925,10/21/2016 04:38:41 PM,XX,BOSTON AV,,S,91,240,MOTOR VEHICLE THEFT,-71.110823,42.395323
16048456,08/07/2016 01:45:58 PM,XX,BOSTON ST,,S,23,240,MOTOR VEHICLE THEFT,-71.091009,42.38126
16047332,08/02/2016 09:05:58 AM,XX,BOSTON ST,,S,23,23F,THEFT FROM MOTOR VEHICLE,-71.091009,42.38126
10001211,01/12/2010 09:39:00 PM,XX,BOSTON ST,,S,23,220,BURGLARY/BREAKING AND ENTERING,-71.091009,42.38126
14022713,07/11/2014 01:19:50 PM,XX,BOW ST,,B,62,23F,THEFT FROM MOTOR VEHICLE,-71.097299,42.381286
13028590,07/28/2013 02:51:41 PM,XX,BOWDOIN ST,,S,57,23F,THEFT FROM MOTOR VEHICLE,-71.100902,42.378696
8046871,12/28/2008 08:53:00 PM,XX,BROMFIELD RD,,S,101,240,MOTOR VEHICLE THEFT,-71.116006,42.40198
10020483,06/19/2010 08:29:00 PM,XX,BROMFIELD RD,,S,101,23F,THEFT FROM MOTOR VEHICLE,-71.116006,42.40198
10003020,01/29/2010 05:10:00 PM,XX,BROWNING RD,,S,39,220,BURGLARY/BREAKING AND ENTERING,-71.098114,42.394082
15035768,07/25/2015 12:15:05 AM,XX,BURNHAM ST,,S,111,220,BURGLARY/BREAKING AND ENTERING,-71.121404,42.401701
6032164,09/14/2006 12:03:00 PM,XX,CAMBRIA ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.104621,42.387553
8000690,01/07/2008 06:33:00 AM,XX,CAMBRIA ST,,S,75,220,BURGLARY/BREAKING AND ENTERING,-71.104621,42.387553
9043668,11/27/2009 09:08:00 PM,XX,CANAL LA,,S,34,120,ROBBERY,-71.09376,42.396666
7016824,05/16/2007 02:26:00 PM,XX,CANAL LA,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09376,42.396666
5015088,05/16/2005 07:12:00 PM,XX,CENTURY ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.097077,42.3969
8022993,07/04/2008 11:39:00 PM,XX,CHERRY ST,,S,76,220,BURGLARY/BREAKING AND ENTERING,-71.115496,42.390532
14038875,11/04/2014 10:24:38 AM,XX,CLARK ST,,S,57,23F,THEFT FROM MOTOR VEHICLE,-71.0968,42.377863
16046439,07/29/2016 03:26:21 PM,XX,CLEVELAND ST,,S,79,23F,THEFT FROM MOTOR VEHICLE,-71.106349,42.384945
15042819,08/29/2015 01:31:07 PM,XX,CLYDE ST,,S,68,240,MOTOR VEHICLE THEFT,-71.109261,42.394745
8009539,03/21/2008 01:45:00 PM,XX,COLLEGE HILL RD,,S,126,23F,THEFT FROM MOTOR VEHICLE,-71.128499,42.408549
9017504,05/17/2009 08:38:00 AM,XX,CURTIS ST,,S,121,220,BURGLARY/BREAKING AND ENTERING,-71.126632,42.40415
15030296,06/28/2015 01:06:14 AM,XX,DAY ST,,S,108,23F,THEFT FROM MOTOR VEHICLE,-71.124596,42.395066
9040884,11/04/2009 06:33:00 AM,XX,ELM PL,,S,79,23F,THEFT FROM MOTOR VEHICLE,-71.107774,42.385417
8015663,05/10/2008 04:40:00 PM,XX,ELM ST,,S,76,23F,THEFT FROM MOTOR VEHICLE,-71.114238,42.386678
13026000,07/08/2013 01:14:29 PM,XX,ENDICOTT AVE,,S,130,23F,THEFT FROM MOTOR VEHICLE,-71.129726,42.403852
6038964,11/09/2006 01:45:00 AM,XX,ENDICOTT AVE,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.129726,42.403852
6043471,12/17/2006 11:54:00 PM,XX,FENWICK ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.095209,42.394796
11006465,02/17/2011 06:27:00 AM,XX,FENWICK ST,,S,36,23F,THEFT FROM MOTOR VEHICLE,-71.095209,42.394796
9007743,03/03/2009 01:11:00 PM,XX,FENWICK ST,,S,36,220,BURGLARY/BREAKING AND ENTERING,-71.095209,42.394796
8034565,09/26/2008 05:27:00 PM,XX,FENWICK ST,,S,36,220,BURGLARY/BREAKING AND ENTERING,-71.095209,42.394796
7017233,05/19/2007 04:40:00 PM,XX,FLINT ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.086095,42.384146
10041149,12/15/2010 12:43:00 AM,XX,FLORENCE ST,,S,15,220,BURGLARY/BREAKING AND ENTERING,-71.083066,42.382993
8040049,11/05/2008 03:18:00 PM,XX,FLORENCE ST,,S,15,23F,THEFT FROM MOTOR VEHICLE,-71.083066,42.382993
6035178,10/07/2006 10:11:00 AM,XX,FLORENCE ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.083066,42.382993
16010156,02/22/2016 01:23:24 PM,XX,FLORENCE ST,,S,15,23F,THEFT FROM MOTOR VEHICLE,-71.083066,42.382993
8022566,07/01/2008 10:19:00 PM,XX,FRANKLIN ST,,S,11,23F,THEFT FROM MOTOR VEHICLE,-71.083633,42.385468
8033551,09/19/2008 12:06:00 PM,XX,GRANITE ST,,S,49,23F,THEFT FROM MOTOR VEHICLE,-71.102968,42.383048
8041053,11/12/2008 05:59:00 PM,XX,GRANITE ST,,S,49,220,BURGLARY/BREAKING AND ENTERING,-71.102968,42.383048
13028386,07/26/2013 10:57:19 PM,XX,GRANITE ST,,S,49,220,BURGLARY/BREAKING AND ENTERING,-71.102968,42.383048
6016024,05/15/2006 10:10:00 AM,XX,GRANT ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.09062,42.392392
10027884,08/18/2010 03:52:00 PM,XX,GRANT ST,,S,37,220,BURGLARY/BREAKING AND ENTERING,-71.09062,42.392392
7000424,01/04/2007 04:27:00 PM,XX,HALL ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.113511,42.391368
10034857,10/15/2010 09:05:00 AM,XX,HAWTHORNE ST,,S,95,23F,THEFT FROM MOTOR VEHICLE,-71.118134,42.394018
17046607,07/31/2017 10:28:07 AM,XX,HIGHLAND AV,,S,48,220,BURGLARY/BREAKING AND ENTERING,-71.093642,42.385268
8025632,07/24/2008 02:01:00 AM,XX,HIGHLAND AVE,,S,17,240,MOTOR VEHICLE THEFT,-71.094116,42.385191
6031927,09/12/2006 02:32:00 PM,XX,HIGHLAND AVE,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.094116,42.385191
8019467,06/08/2008 07:09:00 PM,XX,HIGHLAND AVE,,S,17,23F,THEFT FROM MOTOR VEHICLE,-71.094116,42.385191
16008344,02/13/2016 02:18:24 PM,XX,ILLINOIS AVE,,S,6,220,BURGLARY/BREAKING AND ENTERING,-71.082992,42.387887
6025410,07/24/2006 08:06:00 PM,XX,ILLINOIS AVE,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.082992,42.387887
15037993,08/05/2015 01:36:37 PM,XX,INDIANA AVE,,S,7,23F,THEFT FROM MOTOR VEHICLE,-71.082346,42.387633
9021519,06/14/2009 10:24:00 AM,XX,INDIANA AVE,,S,7,23F,THEFT FROM MOTOR VEHICLE,-71.082346,42.387633
11042916,12/13/2011 10:46:00 AM,XX,IRVING ST,,S,112,23F,THEFT FROM MOTOR VEHICLE,-71.12339,42.399202
11039858,11/21/2011 04:10:00 PM,XX,IRVING ST,,S,112,23F,THEFT FROM MOTOR VEHICLE,-71.12339,42.399202
8034400,09/25/2008 03:42:00 PM,XX,JAQUES ST,,S,35,220,BURGLARY/BREAKING AND ENTERING,-71.090275,42.39311
15049775,10/08/2015 03:41:17 PM,XX,JAQUES ST,,S,35,220,BURGLARY/BREAKING AND ENTERING,-71.090275,42.39311
12026491,07/09/2012 04:30:00 PM,XX,JAQUES ST,,S,35,240,MOTOR VEHICLE THEFT,-71.090275,42.39311
9025115,07/09/2009 09:43:00 PM,XX,KENSINGTON AVE,,S,5,220,BURGLARY/BREAKING AND ENTERING,-71.086737,42.389964
7032372,09/03/2007 10:56:00 AM,XX,KENSINGTON AVE,,S,5,240,MOTOR VEHICLE THEFT,-71.086737,42.389964
9008883,03/12/2009 11:21:00 AM,XX,KINGSTON ST,,S,108,220,BURGLARY/BREAKING AND ENTERING,-71.126156,42.397132
10025007,07/26/2010 05:29:00 PM,XX,KNAPP ST,,S,49,23F,THEFT FROM MOTOR VEHICLE,-71.102002,42.382713
15050743,10/14/2015 04:52:55 PM,XX,LAKE STREET,,S,55,220,BURGLARY/BREAKING AND ENTERING,-71.099357,42.380208
11019692,06/18/2011 11:20:00 AM,XX,LAUREL ST,,S,49,23F,THEFT FROM MOTOR VEHICLE,-71.104676,42.383953
13040160,10/25/2013 08:15:37 AM,XX,LAUREL ST,,S,49,23F,THEFT FROM MOTOR VEHICLE,-71.104676,42.383953
15016610,04/15/2015 07:51:02 AM,XX,LEONARD ST,,S,111,23F,THEFT FROM MOTOR VEHICLE,-71.120318,42.401778
6029045,08/21/2006 09:32:00 PM,XX,LEWIS ST,,S,NA,120,ROBBERY,-71.102629,42.377737
15008351,02/23/2015 02:17:17 PM,XX,LINDEN AVE,,S,76,23F,THEFT FROM MOTOR VEHICLE,-71.113632,42.388382
11020789,06/27/2011 10:00:00 PM,XX,LINDEN AVE,,S,76,220,BURGLARY/BREAKING AND ENTERING,-71.113632,42.388382
7011803,04/07/2007 11:24:00 AM,XX,LINDEN AVE,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.113632,42.388382
7002484,01/23/2007 07:21:00 AM,XX,LINDEN AVE,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.113632,42.388382
10011955,04/15/2010 04:30:00 PM,XX,LINDEN ST,,S,25,220,BURGLARY/BREAKING AND ENTERING,-71.092646,42.378067
5038067,11/18/2005 03:26:00 PM,XX,LINDEN ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.092646,42.378067
10022492,07/05/2010 10:59:00 AM,XX,MACARTHUR ST,,S,10,240,MOTOR VEHICLE THEFT,-71.088129,42.389183
7021879,06/19/2007 09:30:00 AM,XX,MAIN ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.098247,42.395779
8025484,07/22/2008 11:24:00 PM,XX,MAIN ST,,S,36,220,BURGLARY/BREAKING AND ENTERING,-71.098247,42.395779
8023306,07/07/2008 09:13:00 AM,XX,MANSFIELD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.090213,42.378252
12048481,12/04/2012 06:49:00 AM,XX,MANSFIELD ST,,S,26,23F,THEFT FROM MOTOR VEHICLE,-71.090213,42.378252
9020418,06/06/2009 02:26:00 PM,XX,MANSFIELD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.090213,42.378252
8014379,04/30/2008 09:18:00 AM,XX,MANSFIELD ST,,S,26,23F,THEFT FROM MOTOR VEHICLE,-71.090213,42.378252
9027980,07/29/2009 07:26:00 PM,XX,MANSFIELD ST,,S,26,23F,THEFT FROM MOTOR VEHICLE,-71.090213,42.378252
6043516,12/18/2006 12:00:00 PM,XX,MEMORIAL RD,,S,NA,240,MOTOR VEHICLE THEFT,-71.092215,42.396112
7006642,02/27/2007 05:51:00 PM,XX,MEMORIAL RD,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.092215,42.396112
5021845,07/11/2005 08:52:00 AM,XX,MEMORIAL RD,,,NA,240,MOTOR VEHICLE THEFT,-71.092215,42.396112
7003798,02/03/2007 11:15:00 AM,XX,MEMORIAL RD,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.092215,42.396112
11004774,02/04/2011 07:26:00 AM,XX,MINNESOTA AVE,,S,6,23F,THEFT FROM MOTOR VEHICLE,-71.084919,42.388744
7039416,10/25/2007 07:23:00 AM,XX,MONTROSE ST,,S,43,23F,THEFT FROM MOTOR VEHICLE,-71.099118,42.38857
7029984,08/17/2007 09:13:00 AM,XX,MORELAND ST,,S,33,240,MOTOR VEHICLE THEFT,-71.097957,42.396818
11042416,12/09/2011 02:09:00 PM,XX,MT PLEASANT ST,,S,11,220,BURGLARY/BREAKING AND ENTERING,-71.078257,42.38574
5006934,03/04/2005 09:46:00 AM,XX,MT VERNON ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.079509,42.38542
10000965,01/10/2010 06:44:00 PM,XX,MUNROE ST,,S,23,23F,THEFT FROM MOTOR VEHICLE,-71.092441,42.380996
6000251,01/03/2006 07:43:00 AM,XX,OSGOOD ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.102778,42.383701
5042650,12/30/2005 02:58:00 PM,XX,OSGOOD ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.102778,42.383701
7034873,09/21/2007 08:02:00 AM,XX,OSGOOD ST,,S,49,23F,THEFT FROM MOTOR VEHICLE,-71.102778,42.383701
9001666,01/13/2009 09:59:00 PM,XX,OTIS ST,,S,10,23F,THEFT FROM MOTOR VEHICLE,-71.08853,42.387603
6002851,01/26/2006 09:13:00 AM,XX,PARKDALE ST,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.102243,42.378899
11034488,10/15/2011 07:42:00 PM,XX,PARTRIDGE AVE,,S,66,220,BURGLARY/BREAKING AND ENTERING,-71.103664,42.393719
15000590,01/05/2015 09:17:18 AM,XX,PINCKNEY ST,,S,15,240,MOTOR VEHICLE THEFT,-71.082327,42.383058
13001088,01/08/2013 01:57:00 PM,XX,PINCKNEY ST,,S,15,23F,THEFT FROM MOTOR VEHICLE,-71.082327,42.383058
6029090,08/22/2006 09:31:00 AM,XX,PRESCOTT ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.099195,42.384358
6025636,07/26/2006 12:31:00 PM,XX,PRICHARD AVE,,S,NA,240,MOTOR VEHICLE THEFT,-71.111457,42.395455
8034302,09/24/2008 10:20:00 PM,XX,PUTNAM ST,,S,48,220,BURGLARY/BREAKING AND ENTERING,-71.09825,42.384065
8033486,09/18/2008 09:43:00 PM,XX,RADCLIFFE RD,,S,42,220,BURGLARY/BREAKING AND ENTERING,-71.093921,42.388843
12051919,12/26/2012 12:52:00 PM,XX,RIVER RD,,S,34,220,BURGLARY/BREAKING AND ENTERING,-71.092977,42.397283
11013666,04/26/2011 11:23:00 PM,XX,RIVER RD,,S,34,220,BURGLARY/BREAKING AND ENTERING,-71.092977,42.397283
9002666,01/21/2009 07:07:00 PM,XX,RIVER RD,,S,34,220,BURGLARY/BREAKING AND ENTERING,-71.092977,42.397283
7016776,05/16/2007 08:32:00 AM,XX,RIVER RD,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.092977,42.397283
12040771,10/09/2012 04:59:00 PM,XX,RIVER RD,,S,34,220,BURGLARY/BREAKING AND ENTERING,-71.092977,42.397283
6014999,05/06/2006 06:11:00 PM,XX,RIVER RD,,,NA,240,MOTOR VEHICLE THEFT,-71.092977,42.397283
13014082,04/10/2013 08:42:41 PM,XX,RIVER RD,,S,34,23F,THEFT FROM MOTOR VEHICLE,-71.092977,42.397283
6003698,02/03/2006 08:24:00 AM,XX,RIVER RD.,,,NA,120,ROBBERY,-71.092977,42.397283
5005189,02/15/2005 02:08:00 PM,XX,ROSE ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.102885,42.3788
14009919,04/01/2014 09:17:06 AM,XX,ROSE ST,,S,58,23F,THEFT FROM MOTOR VEHICLE,-71.102885,42.3788
5022942,07/20/2005 09:27:00 AM,XX,ROSSMORE ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.091055,42.378429
7035799,09/27/2007 01:52:00 PM,XX,RUSSELL ST,,S,109,23F,THEFT FROM MOTOR VEHICLE,-71.122683,42.392652
11008620,03/11/2011 06:43:00 AM,XX,SARGENT AVE,,S,42,23F,THEFT FROM MOTOR VEHICLE,-71.092597,42.391271
5020691,07/01/2005 03:11:00 PM,XX,SCHOOL ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.101302,42.382975
